tag,match,similarity_score
happiness,happiness,1.0000001192092896
very mellow,melancholic,0.5903453826904297
very mellow,tranquil,0.5544525980949402
very mellow,calm,0.5505154132843018
very mellow,serene,0.5499525666236877
very mellow,quiet,0.5491935014724731
very mellow,soothing,0.5335633754730225
very mellow,sullen,0.5272420048713684
love fun,fun,0.7548333406448364
love fun,thrill,0.594427764415741
love fun,amusement,0.5764508247375488
love fun,playful,0.5348187685012817
love fun,entertaining,0.5326274633407593
love fun,lovemaking,0.5180621147155762
love fun,adventure,0.5134137272834778
scummy,horrid,0.6564819812774658
scummy,scum,0.6390832662582397
scummy,trashy,0.6239917278289795
scummy,abhorrent,0.6209460496902466
scummy,sketchy,0.6043280959129333
scummy,deplorable,0.5879755616188049
scummy,bawdy,0.5765073895454407
soulful delicious,delicious,0.6332172751426697
soulful delicious,nutritious,0.6183624863624573
soulful delicious,luscious,0.612793505191803
soulful delicious,soulless,0.5940882563591003
soulful delicious,scrumptious,0.5928467512130737
soulful delicious,exquisite,0.5893700122833252
soulful delicious,delectable,0.5856666564941406
smooth soul,soulless,0.5870509147644043
smooth soul,smoothness,0.5837651491165161
sun is shining,sunshine,0.6070327162742615
sun is shining,sun,0.6007722020149231
sun is shining,shining,0.5334285497665405
sun is shining,glowing,0.5102469325065613
sun is shining,sunny,0.5046762228012085
sunshine,sunshine,1.0000001192092896
happy morning,greeting,0.5418979525566101
happy morning,morn,0.5297684669494629
broken heart,heartache,0.6772364377975464
broken heart,sadness,0.5979342460632324
broken heart,breakup,0.569385290145874
broken heart,heartfelt,0.555417537689209
broken heart,broke,0.5352544784545898
broken heart,distraught,0.5237300395965576
broken heart,sorrow,0.5207669138908386
get happy,happiness,0.697188675403595
get happy,happy,0.6871628165245056
get happy,unhappy,0.6481228470802307
get happy,cheerful,0.6077258586883545
get happy,joy,0.5558010339736938
get happy,smiling,0.5531540513038635
get happy,unhappiness,0.5509234666824341
rainbows,sunshine,0.6129802465438843
rainbows,yellows,0.5605621337890625
rainbows,green,0.5258719325065613
rainbows,radiance,0.5006486177444458
positive thinking,mindfulness,0.6280159950256348
positive thinking,encouragement,0.6258995532989502
positive thinking,optimism,0.6015013456344604
positive thinking,pessimism,0.6010318398475647
positive thinking,thoughtfulness,0.5955420136451721
positive thinking,cheerfulness,0.5815368890762329
positive thinking,succeeding,0.5334169268608093
peaceful,peaceful,0.9999999403953552
cheerful,cheerful,1.000000238418579
shut up and suffer,suffer,0.6885992288589478
sad maniac,maniac,0.7071487903594971
sad maniac,maniacal,0.574333906173706
serious fun,fun,0.7709695100784302
serious fun,amusement,0.5655959844589233
serious fun,entertaining,0.5279881358146667
serious fun,playful,0.5191428661346436
morning vibes,morn,0.566581666469574
consoling and beautiful,tearful,0.5749192237854004
consoling and beautiful,mournful,0.5545434951782227
consoling and beautiful,heartfelt,0.5411336421966553
consoling and beautiful,distressing,0.5333828926086426
consoling and beautiful,sorrowful,0.5254221558570862
consoling and beautiful,distraught,0.5033100843429565
consoling and beautiful,soothing,0.5015661120414734
hottie,hot,0.5766360759735107
summer fun,fun,0.6069324016571045
summer fun,recreation,0.5587172508239746
summer fun,leisure,0.5509160757064819
summer fun,beach,0.5410377979278564
summer fun,pastime,0.5375624895095825
summer fun,vacation,0.5316245555877686
summer fun,adventure,0.5188034176826477
funky jazzy breaks,break,0.5647618174552917
love you,love,0.5236642360687256
positive vibes,cheerfulness,0.6255612373352051
positive vibes,wholesome,0.5739868879318237
positive vibes,cheerful,0.5338355302810669
positive vibes,cheery,0.5335027575492859
positive vibes,encouragement,0.5192424654960632
positive vibes,compliment,0.508892297744751
positive vibes,happiness,0.5075863599777222
smile,smile,1.0000001192092896
jubilant,jubilant,0.9999999403953552
exciting,exciting,1.0
true love,love,0.7662917375564575
true love,loving,0.6071433424949646
true love,affection,0.5913682579994202
true love,romance,0.579379677772522
true love,lovemaking,0.5758640766143799
true love,soulmate,0.564720630645752
true love,loyalty,0.5553587675094604
beauty,beauty,1.0
happy days,heyday,0.6038482785224915
lovely love,lovely,0.6835455298423767
lovely love,love,0.6691291928291321
lovely love,loving,0.6370366215705872
lovely love,delightful,0.5655078887939453
lovely love,exquisite,0.5591336488723755
lovely love,romantic,0.5466822385787964
lovely love,darling,0.5399604439735413
sweet soul,soulless,0.5364475250244141
sweet soul,soulmate,0.5119328498840332
all about love,love,0.6227089166641235
all about love,affection,0.5772035717964172
all about love,lovemaking,0.5766826272010803
all about love,romance,0.5522367358207703
all about love,loving,0.5139294862747192
all about love,sensuality,0.5110684633255005
murder ballads,ballad,0.7169051170349121
murder ballads,confessional,0.5118802785873413
murder ballads,homicide,0.5101428031921387
super happy fun time,happy,0.59647136926651
super happy fun time,fun,0.552610456943512
super happy fun time,happily,0.5492828488349915
super happy fun time,joy,0.5248237252235413
super happy fun time,joyous,0.5229407548904419
super happy fun time,joyful,0.5135232210159302
super happy fun time,happiness,0.5011098384857178
quiet and pretty,pretty,0.5321641564369202
quiet and pretty,beauty,0.5297967195510864
quiet and pretty,attractiveness,0.5252090692520142
quiet and pretty,mannered,0.5201210975646973
quiet and pretty,flowery,0.5137683153152466
good humor,humorous,0.5590860247612
good humor,laughter,0.5509561896324158
good humor,laughing,0.5419934988021851
good humor,cleverness,0.532831072807312
stepping strong,strength,0.5641881227493286
stepping strong,sturdy,0.5362882614135742
stepping strong,strengthening,0.517320990562439
stepping strong,footing,0.51463782787323
morning motivation,encouragement,0.5328945517539978
angry at the world,angry,0.7282592058181763
angry at the world,anger,0.7132373452186584
angry at the world,unhappiness,0.6739931702613831
angry at the world,discontent,0.6588544845581055
angry at the world,rage,0.6318300366401672
angry at the world,frustration,0.6159636974334717
angry at the world,exasperation,0.6105878353118896
heartwarming,disheartening,0.5401275753974915
heartwarming,sickening,0.5151487588882446
heartwarming,appalling,0.5125776529312134
heartwarming,horrifying,0.5065466165542603
all hope is gone,hopeless,0.5381608605384827
all hope is gone,hope,0.5132139921188354
motherfucking rage,rage,0.7442162036895752
motherfucking rage,anger,0.6836761236190796
motherfucking rage,raging,0.5958716869354248
motherfucking rage,angry,0.5941632986068726
motherfucking rage,hostility,0.5734355449676514
motherfucking rage,frustration,0.560558021068573
motherfucking rage,irritability,0.5602844953536987
love making,lovemaking,0.9273900985717773
slow and sexy,quickness,0.5026916265487671
slow and sexy,speedy,0.5006793737411499
cheer up,cry,0.5925109386444092
cheer up,depress,0.5712895393371582
cheer up,depressed,0.5658841133117676
cheer up,cheery,0.5658362507820129
cheer up,cheer,0.5345175862312317
cheer up,mourn,0.5283432602882385
cheer up,hug,0.5275099277496338
love action,action,0.731718122959137
love action,love,0.5028490424156189
simply sweet,sweetness,0.6630662679672241
simply sweet,exquisite,0.5961626768112183
simply sweet,heavenly,0.5629691481590271
simply sweet,delightful,0.5559096336364746
simply sweet,sweets,0.5544307827949524
simply sweet,pleasant,0.547072172164917
simply sweet,picturesque,0.546913206577301
happy songs,happy,0.506389319896698
cool christmas,cool,0.547743558883667
cool christmas,coolness,0.5237029194831848
cool christmas,festive,0.510473370552063
miserable,miserable,1.0
pure love,love,0.7143325805664062
pure love,affection,0.611924409866333
pure love,sensuality,0.5781099796295166
pure love,lust,0.5723209381103516
pure love,romance,0.5701017379760742
pure love,loving,0.5608787536621094
pure love,romantic,0.5533798336982727
worshipful praise,worship,0.7972157001495361
worshipful praise,praise,0.7498624324798584
worshipful praise,adoration,0.6732265949249268
worshipful praise,devotional,0.6645880937576294
worshipful praise,reverence,0.6452606916427612
worshipful praise,hymn,0.6383020877838135
worshipful praise,consecration,0.6237724423408508
dildo violence,violence,0.6655123233795166
dildo violence,brutality,0.5791686177253723
dildo violence,violent,0.526553750038147
dildo violence,murder,0.5003392696380615
relaxing vibes,relaxation,0.6600666642189026
relaxing vibes,soothing,0.6245560646057129
relaxing vibes,tranquil,0.5733078122138977
relaxing vibes,tranquility,0.5340285301208496
relaxing vibes,comfort,0.5306892395019531
relaxing vibes,massage,0.5198155641555786
joyful,joyful,1.0
falling in love all over again,rekindle,0.5321874618530273
reason is treason,treason,0.7403736114501953
reason is treason,reason,0.564350426197052
reason is treason,sedition,0.5349688529968262
reason is treason,traitor,0.5197890400886536
reason is treason,defection,0.5046766400337219
smiles,smiling,0.8745337724685669
smiles,smile,0.8088725805282593
smiles,grin,0.7205084562301636
smiles,happiness,0.6850420236587524
smiles,smirk,0.6605675220489502
smiles,cheerfulness,0.6503211855888367
smiles,cheerful,0.6417840123176575
astonishing,astonishingly,0.7514640092849731
astonishing,remarkable,0.697715699672699
astonishing,startling,0.6920874714851379
astonishing,surprising,0.6841895580291748
astonishing,amazingly,0.6744855642318726
astonishing,unbelievable,0.6558231115341187
astonishing,extraordinary,0.6468265652656555
slightly stupid,stupid,0.5837329626083374
slightly stupid,clumsy,0.534254789352417
slightly stupid,daft,0.5228164196014404
slightly stupid,idiotic,0.5123802423477173
slightly stupid,dumb,0.5064076781272888
slightly stupid,naive,0.5040201544761658
slightly stupid,foolish,0.5036259889602661
upbeat fun,cheerfulness,0.7117053270339966
upbeat fun,cheerful,0.6690167188644409
upbeat fun,amusement,0.6252877116203308
upbeat fun,happiness,0.6146491169929504
upbeat fun,enthusiasm,0.5861840844154358
upbeat fun,playful,0.5805572867393494
upbeat fun,cheery,0.5781269073486328
angelic,angelic,1.000000238418579
refreshing,refreshing,1.000000238418579
feminine charm,charm,0.5899162292480469
feminine charm,attractiveness,0.5276446342468262
feminine charm,beauty,0.5247116088867188
feminine charm,modesty,0.5149039030075073
feminine charm,elegance,0.5131398439407349
snipers nightmare,nightmare,0.558923602104187
cool dance,dance,0.6368547677993774
where happiness lives,happiness,0.6874970197677612
where happiness lives,joy,0.5750880837440491
where happiness lives,cheerfulness,0.5484709739685059
where happiness lives,cheerful,0.5105406045913696
where happiness lives,solace,0.5041714906692505
dreamy sun,sun,0.6926103830337524
dreamy sun,sunshine,0.6169752478599548
dreamy sun,sunset,0.5697817802429199
dreamy sun,starlight,0.5532242059707642
dreamy sun,starry,0.5284391045570374
dreamy sun,sunny,0.5169467329978943
sweetness and light,sweetness,0.7591206431388855
sweetness and light,sweets,0.5706855058670044
sweetness and light,sunshine,0.5476042628288269
sweetness and light,sugar,0.5442135334014893
sweetness and light,gentleness,0.5298839807510376
sweetness and light,nectar,0.5292329788208008
sweetness and light,sensuality,0.5191514492034912
nothing hurts like this does,painful,0.5522615909576416
nothing hurts like this does,pain,0.5470402836799622
nothing hurts like this does,hurt,0.5469037294387817
nothing hurts like this does,hurting,0.5464688539505005
nothing hurts like this does,agony,0.5388920307159424
nothing hurts like this does,pains,0.5230541825294495
nothing hurts like this does,aching,0.502364993095398
heart filled,heartfelt,0.5897889733314514
heart filled,tearful,0.5537299513816833
heart filled,happy,0.5528035163879395
heart filled,smitten,0.5281105041503906
heart filled,heartily,0.5209649205207825
heart filled,heartless,0.5204917192459106
heart filled,heartache,0.5125343799591064
makes me dance,dance,0.5136531591415405
relaxing love,relaxation,0.7156925201416016
relaxing love,soothing,0.662002444267273
relaxing love,lovemaking,0.6196238994598389
relaxing love,tranquil,0.5730938911437988
relaxing love,tranquility,0.5725280046463013
relaxing love,love,0.567986786365509
relaxing love,loving,0.5522386431694031
good for mood,soothing,0.5025221109390259
magical love,magical,0.693342924118042
magical love,love,0.6489917039871216
magical love,enchanted,0.5555213689804077
magical love,romance,0.5541158318519592
magical love,loving,0.5493767261505127
magical love,lovemaking,0.5442724823951721
magical love,charm,0.5349326133728027
soulful christmas,festive,0.5911558866500854
beautiful and magical,magical,0.6609646081924438
beautiful and magical,pretty,0.5987959504127502
beautiful and magical,lovely,0.5981358289718628
beautiful and magical,exquisite,0.5798614025115967
beautiful and magical,magnificent,0.5608658790588379
beautiful and magical,marvelous,0.5566877126693726
beautiful and magical,picturesque,0.5545386075973511
sad and slow,somber,0.6247087717056274
sad and slow,melancholy,0.6212217211723328
sad and slow,sadness,0.6065456867218018
sad and slow,mournful,0.5921170711517334
sad and slow,depressed,0.5832313299179077
sad and slow,depressive,0.580166220664978
sad and slow,slowness,0.5755049586296082
pure desperation,desperate,0.59917813539505
pure desperation,greed,0.5734157562255859
pure desperation,motive,0.5539920926094055
pure desperation,stupidity,0.5471365451812744
pure desperation,pathetic,0.5404167175292969
pure desperation,spiteful,0.522384762763977
pure desperation,urgency,0.5183389186859131
bright,brightness,0.7080623507499695
bright,brighten,0.6931719183921814
bright,dark,0.5749276876449585
bright,vivid,0.5543511509895325
bright,darkened,0.5378488302230835
bright,glowing,0.5375497341156006
bright,shine,0.5229508876800537
sleep well,nap,0.6367342472076416
make me wanna scream,shriek,0.6286778450012207
make me wanna scream,scream,0.6266404986381531
make me wanna scream,frighten,0.5831992626190186
make me wanna scream,frightful,0.5126319527626038
make me wanna scream,screaming,0.511059045791626
funky love,love,0.5693292617797852
funky love,funk,0.5182244181632996
smooth and sexy,smoothness,0.5728298425674438
let's love,love,0.5982145667076111
let's love,adore,0.558177649974823
let's love,loving,0.5278701782226562
glam love,love,0.611940860748291
glam love,loving,0.5005406737327576
chilling and rocking,relaxation,0.5838370323181152
chilling and rocking,soothing,0.5402186512947083
chilling and rocking,rock,0.5294204950332642
chilling and rocking,leisurely,0.5190111398696899
chilling and rocking,lounge,0.5177767276763916
chilling and rocking,rapping,0.5095506906509399
chilling and rocking,rhythm,0.507173478603363
good mornings,greeting,0.5892860293388367
good mornings,morn,0.5294325351715088
the glamorous life,luxury,0.5149716138839722
the glamorous life,matrimony,0.5137573480606079
superior,superior,1.0000004768371582
it's alright baby,apologize,0.5733046531677246
it's alright baby,apology,0.5323066115379333
dark and lovely,dark,0.6729704737663269
dark and lovely,darkness,0.5579931139945984
dark and lovely,darkened,0.5364559888839722
dark and lovely,lovely,0.5144802331924438
dark and lovely,pretty,0.5049880146980286
dark and lovely,gloomy,0.5017299652099609
stay in the sunshine,sunshine,0.6266650557518005
stay in the sunshine,sun,0.5125975012779236
happy rave,rave,0.7581215500831604
love romantic delicate,romantic,0.6133465766906738
love romantic delicate,fragrant,0.5405197143554688
love romantic delicate,sweetie,0.5317211151123047
love romantic delicate,caress,0.5284478068351746
love romantic delicate,romanticism,0.5231524109840393
love romantic delicate,romance,0.5203132629394531
love romantic delicate,sensual,0.5198137760162354
mood sad but not sorry,somber,0.5989327430725098
mood sad but not sorry,cheerful,0.5877708792686462
mood sad but not sorry,melancholy,0.5617648959159851
mood sad but not sorry,melancholic,0.547214925289154
mood sad but not sorry,cheery,0.5353989601135254
mood sad but not sorry,depressive,0.5304127931594849
mood sad but not sorry,depressed,0.5191333889961243
sweet love,love,0.6733167171478271
sweet love,loving,0.6017520427703857
sweet love,affection,0.5788547992706299
sweet love,sweetness,0.5586985945701599
sweet love,romantic,0.5416854619979858
sweet love,sweetheart,0.5409455299377441
sweet love,sweetie,0.5224286913871765
invigorating,invigorate,0.7068604230880737
invigorating,captivating,0.6347981691360474
invigorating,tantalizing,0.6202973127365112
invigorating,pleasurable,0.5881069898605347
invigorating,thrilling,0.5849814414978027
invigorating,agonizing,0.5662747621536255
invigorating,riveting,0.5554112195968628
sad lounge,lounge,0.7406498193740845
sad lounge,saloon,0.5032814741134644
with charm,charm,0.6850462555885315
with charm,carefully,0.5328117609024048
with charm,seduction,0.5011463165283203
when promises are broken,dishonesty,0.5704433917999268
when promises are broken,promise,0.5440530776977539
deep and meaningful,consciousness,0.5063781142234802
deep and meaningful,transcendence,0.5043309330940247
deep and meaningful,truthfulness,0.5011239647865295
unexpected fun,unexpected,0.6298424601554871
unexpected fun,fun,0.6281427145004272
unexpected fun,amusement,0.5694870352745056
unexpected fun,surprise,0.5471665859222412
unexpected fun,thrill,0.5466352701187134
unexpected fun,unexpectedly,0.5454179048538208
unexpected fun,excitement,0.5397194623947144
sunny day,sunshine,0.7060261964797974
sunny day,sunny,0.7009925246238708
sunny day,sun,0.5878798961639404
sunny day,sunset,0.5835248231887817
sunny day,cloudy,0.5642234086990356
sunny day,overcast,0.5382028818130493
sunny day,gloomy,0.5165741443634033
brain damage,concussion,0.6623342633247375
brain damage,dementia,0.6479430794715881
brain damage,impairment,0.6400629281997681
brain damage,damages,0.6126019358634949
brain damage,damage,0.6102800369262695
brain damage,dismemberment,0.5977785587310791
brain damage,psychosis,0.5887880325317383
peace love soul,peace,0.7055498361587524
peace love soul,peaceful,0.5426738262176514
peace love soul,soulless,0.5216546654701233
sadness and the city,melancholy,0.5817834138870239
sadness and the city,sadness,0.5757032632827759
sadness and the city,misery,0.5463131666183472
sadness and the city,sorrow,0.5362212657928467
sadness and the city,desolation,0.5193876624107361
sadness and the city,despair,0.5011072158813477
happy together,happy,0.6756498217582703
happy together,happily,0.604805052280426
happy together,happiness,0.5739377737045288
happy together,smiling,0.5091954469680786
powerful men,powerful,0.5390226244926453
powerful men,nobility,0.5344763398170471
powerful men,overpower,0.5042778849601746
nasty nasty,nasty,0.8406771421432495
nasty nasty,filthy,0.603462278842926
nasty nasty,disgusting,0.594366192817688
nasty nasty,dirty,0.5728388428688049
nasty nasty,unpleasant,0.5679020285606384
nasty nasty,gross,0.5670381188392639
nasty nasty,grimy,0.5611103773117065
something sweet,sweetness,0.64458167552948
something sweet,sweets,0.6379666328430176
something sweet,sugar,0.5369776487350464
something sweet,chocolate,0.5192389488220215
something sweet,delight,0.5097402334213257
something sweet,gift,0.5080664157867432
sweet and innocent,innocent,0.5953843593597412
sweet and innocent,innocence,0.5756723880767822
sweet and innocent,sweetie,0.5696413516998291
sweet and innocent,darling,0.5646111965179443
sweet and innocent,adorable,0.5609143972396851
sweet and innocent,sweetheart,0.5382362604141235
sweet and innocent,precious,0.5300018191337585
everlasting,everlasting,1.0000001192092896
cool trip,trip,0.6479271054267883
cool trip,cool,0.5037474632263184
summer love,love,0.5725191831588745
feel good easiness,happiness,0.6153905391693115
feel good easiness,exuberance,0.555580198764801
feel good easiness,excitement,0.5487663149833679
feel good easiness,cheerfulness,0.5462255477905273
feel good easiness,exhilaration,0.5324398875236511
feel good easiness,eagerness,0.509251594543457
with love,love,0.6091229915618896
with love,affection,0.5304093360900879
with love,carefully,0.5065983533859253
with love,marriage,0.5009349584579468
love love,love,0.8314212560653687
love love,loving,0.6654656529426575
love love,adore,0.6517274975776672
love love,affection,0.5234588384628296
rude boy,jerk,0.5633602738380432
rude boy,childish,0.5303102731704712
rude boy,immature,0.5162839293479919
rude boy,bully,0.5148084759712219
rude boy,asshole,0.5143994688987732
rude boy,polite,0.5117244124412537
self-esteem boost,encouragement,0.6022455096244812
self-esteem boost,uplift,0.5846600532531738
self-esteem boost,compliment,0.5053718090057373
province of joy,joy,0.517635703086853
hell on earth,hell,0.7387468814849854
hell on earth,hellish,0.6020813584327698
hell on earth,purgatory,0.5854761600494385
feel cool,chilly,0.5511124134063721
cursed fear,fear,0.737380862236023
cursed fear,fearing,0.6752057075500488
cursed fear,fearful,0.6600797176361084
cursed fear,fright,0.6449949741363525
cursed fear,afraid,0.6378129720687866
cursed fear,cursed,0.618306040763855
cursed fear,frightened,0.6094679832458496
happy dance,dance,0.6002275347709656
happy dance,happy,0.5439574718475342
sad words,sadness,0.5118306875228882
sophisticated soul,sultry,0.5492356419563293
sophisticated soul,vivacious,0.54841148853302
worship and praise,worship,0.8194268941879272
worship and praise,praise,0.6763477325439453
worship and praise,devotional,0.6236143708229065
worship and praise,reverence,0.6200817227363586
worship and praise,consecration,0.5969533324241638
worship and praise,adoration,0.5768967270851135
worship and praise,piety,0.5743802189826965
upbeat and lovely,cheerful,0.6251830458641052
upbeat and lovely,cheerfulness,0.6206575632095337
upbeat and lovely,sonorous,0.522835373878479
upbeat and lovely,cheery,0.5197814106941223
upbeat and lovely,vivacious,0.517833948135376
upbeat and lovely,gloomy,0.511706531047821
upbeat and lovely,melancholic,0.5065673589706421
tragic,tragic,0.9999996423721313
heartfelt songs,heartfelt,0.613490104675293
heartfelt songs,ballad,0.5883063673973083
devastating,devastating,1.0
feels like home,homesick,0.5958954095840454
i'm so excited,excited,0.598369836807251
love stinks,stink,0.6010241508483887
love stinks,love,0.5548083782196045
sunny afternoon,sunshine,0.6909302473068237
sunny afternoon,sunny,0.6655594706535339
sunny afternoon,sunset,0.6427084803581238
sunny afternoon,sun,0.5616815090179443
sunny afternoon,breakfast,0.5507157444953918
sunny afternoon,cloudy,0.5414600968360901
sunny afternoon,overcast,0.5331132411956787
dance like there is no tomorrow,dance,0.7116231918334961
work blows,working,0.5314891934394836
work blows,labor,0.5227952003479004
smoothness,smoothness,1.000000238418579
excite,excite,1.0
life loves,love,0.6380306482315063
life loves,loving,0.5639470815658569
life loves,adore,0.536845326423645
life loves,affection,0.5151715874671936
good morning mood,cheerful,0.5652026534080505
good morning mood,cheerfulness,0.5250394940376282
good morning mood,morn,0.5104599595069885
good morning mood,greeting,0.5080240964889526
glorious,magnificent,0.8015223741531372
glorious,delightful,0.7157667875289917
glorious,exquisite,0.6677731275558472
glorious,marvelous,0.6626337170600891
glorious,splendid,0.6542311906814575
glorious,lovely,0.6358586549758911
glorious,spectacular,0.6334061026573181
awful,awful,1.000000238418579
super soft,plush,0.5377315282821655
super soft,firmness,0.5348831415176392
super soft,lumpy,0.5162258744239807
everlasting love,everlasting,0.8215963840484619
everlasting love,love,0.6253530979156494
everlasting love,soulmate,0.5804914236068726
everlasting love,undying,0.5721304416656494
everlasting love,inalienable,0.5627155303955078
everlasting love,loving,0.5570157170295715
everlasting love,immortality,0.5443220734596252
bubbly and giggly,puffy,0.6236547827720642
bubbly and giggly,voluptuous,0.5602066516876221
bubbly and giggly,lumpy,0.5584119558334351
bubbly and giggly,excitable,0.5508835315704346
bubbly and giggly,bulbous,0.5468677282333374
bubbly and giggly,boisterous,0.542138934135437
bubbly and giggly,luscious,0.5337733030319214
unexpected feel good,exhilaration,0.5769916772842407
unexpected feel good,unexpected,0.5523289442062378
unexpected feel good,overjoyed,0.5297185778617859
unexpected feel good,happiness,0.5285320281982422
unexpected feel good,delight,0.527962327003479
unexpected feel good,gladness,0.525033712387085
unexpected feel good,excitement,0.5222727656364441
happy car,happy,0.5887652635574341
happy car,cheerful,0.5465155243873596
happy car,happiness,0.523838222026825
happy car,smiling,0.5162083506584167
pleasure,glad,0.6938124895095825
pleasure,welcomed,0.6582746505737305
pleasure,grateful,0.6306223273277283
pleasure,enjoy,0.5482563972473145
pleasure,credited,0.5217068791389465
pleasure,pleased,0.5186290740966797
pleasure,gorgeous,0.5093569159507751
good energy,energetic,0.6828664541244507
good energy,cheerfulness,0.5695189237594604
good energy,vitality,0.5686497092247009
good energy,enthusiasm,0.5357002019882202
good energy,vigor,0.5289673805236816
good energy,happiness,0.5242527723312378
good energy,spirit,0.5124226212501526
smooth vibes,smoothness,0.5946041941642761
pure joy,joy,0.7553118467330933
pure joy,exhilaration,0.6974700689315796
pure joy,delight,0.6591095328330994
pure joy,joyful,0.6531835198402405
pure joy,joyous,0.6454874277114868
pure joy,gladness,0.6306605935096741
pure joy,happiness,0.6111899614334106
weird and wonderful,weirdo,0.58502596616745
weird and wonderful,bizarre,0.556132435798645
weird and wonderful,wondrous,0.5430479645729065
weird and wonderful,erotic,0.537479817867279
weird and wonderful,magical,0.512191653251648
weird and wonderful,pleasurable,0.5091801881790161
christmas fun,fun,0.5986546874046326
christmas fun,festive,0.5897080898284912
christmas fun,celebrating,0.5250381231307983
christmas fun,holiday,0.508690357208252
sad evening songs,ballad,0.6164352893829346
sad evening songs,melancholy,0.5353621244430542
not safe for work,safe,0.5370553731918335
not safe for work,unsafe,0.536855161190033
